,created_on,property_type,lat,lon,barrio,surface_total_in_m2,surface_covered_in_m2,zona,pileta,cochera,aire acondicionado,seguridad,patio,amenities,distanciaCentro,distanciaAIndoamericano,distanciaAFuerteApache,distanciaACarlosGardel,subtes_cercanos,trenes_cercanos
9677,2017-08-24,apartment,-34.562222799999994,-58.4522189,Belgrano,42.0,42.0,Capital Federal,0,0,0,0,0,0,9073.042549607306,11553.035825761015,10454.073742105897,13420.478499144878,1,1
9678,2017-08-24,apartment,-34.641094,-58.3773949,Barracas,50.0,44.0,Capital Federal,0,0,0,0,0,0,3732.686146843374,8760.3191074209,15022.15286687062,18437.961081183097,0,0
9679,2017-08-24,apartment,-34.6437038,-58.3745548,Barracas,71.0,65.0,Capital Federal,0,1,0,0,0,0,3984.9999532110887,8925.831099126846,15321.694027814676,18727.40417169891,0,0
9680,2017-08-24,apartment,-34.5895459,-58.397363600000006,Recoleta,167.0,160.0,Capital Federal,0,0,0,0,0,0,3223.6989773190817,10643.041237299478,13554.540942294369,16970.373289336152,1,0
9681,2017-08-24,apartment,-34.5981835446,-58.3862270682,Barrio Norte,167.0,160.0,Capital Federal,0,0,0,0,0,0,1827.3144381202476,10598.962760181867,14327.27807229465,17781.086541715733,1,0
9682,2017-08-24,apartment,-34.641094,-58.3773949,Barracas,50.0,44.0,Capital Federal,0,0,0,0,0,0,3732.686146843374,8760.3191074209,15022.15286687062,18437.961081183097,0,0
9683,2017-08-24,apartment,-34.6437038,-58.3745548,Barracas,50.0,44.0,Capital Federal,0,1,0,0,0,0,3984.9999532110887,8925.831099126846,15321.694027814676,18727.40417169891,0,0
9684,2017-08-24,apartment,-34.646614,-58.4116397,Parque Patricios,83.0,43.0,Capital Federal,0,0,0,0,0,0,5721.51616729174,5601.3405176629085,12047.723919754924,15408.53182323902,1,1
9685,2017-08-24,apartment,-34.5737645299,-58.4380594784,Palermo,37.0,34.0,Capital Federal,0,0,1,0,0,0,7286.051313952821,10547.643062175548,10782.005635061167,13981.401203420217,1,1
9686,2017-08-24,apartment,-34.571149600000005,-58.4232966,Palermo,30.0,30.0,Capital Federal,0,0,0,0,0,1,6358.775398113948,11252.659820809113,12105.131054238234,15338.636362152567,0,1
9687,2017-08-24,house,-34.585570700000005,-58.8391531,Moreno,500.0,500.0,Bs.As. G.B.A. Zona Oeste,1,0,0,0,0,0,43010.09413826724,35065.99468823169,27704.073899534622,24317.832089989748,0,0
9688,2017-08-24,apartment,-34.5705665301,-58.4433809811,Palermo,138.0,126.0,Capital Federal,0,1,0,1,0,0,7887.792439694444,10776.690353031401,10553.451900546886,13688.903769951607,1,1
9689,2017-08-24,apartment,-34.5737645299,-58.4380594784,Palermo,53.0,47.0,Capital Federal,0,0,1,0,0,0,7286.051313952821,10547.643062175548,10782.005635061167,13981.401203420217,1,1
9690,2017-08-24,apartment,-34.562084399999996,-58.456686399999995,Belgrano,138.0,126.0,Capital Federal,0,1,0,1,0,0,9422.650932938619,11522.65485593223,10153.289709948836,13079.740321447447,1,1
9691,2017-08-24,apartment,-34.5737645299,-58.4380594784,Palermo,37.0,34.0,Capital Federal,0,0,1,0,0,0,7286.051313952821,10547.643062175548,10782.005635061167,13981.401203420217,1,1
9692,2017-08-24,apartment,-34.615376988734376,-58.3853360872111,Monserrat,32.0,32.0,Capital Federal,0,0,0,0,0,0,1601.288903286238,9418.008209237927,14173.772342961838,17648.590049028568,1,0
9693,2017-08-24,apartment,-34.5705665301,-58.4433809811,Palermo,138.0,126.0,Capital Federal,0,1,0,1,0,0,7887.792439694444,10776.690353031401,10553.451900546886,13688.903769951607,1,1
9694,2017-08-24,apartment,-34.581656200000005,-58.412293000000005,Barrio Norte,182.0,170.0,Capital Federal,0,1,0,0,0,0,4840.414985635635,10624.678894400811,12533.973774338905,15883.682483988103,1,0
9695,2017-08-24,apartment,-34.5946641,-58.37918620000001,Recoleta,92.0,90.0,Capital Federal,0,0,0,0,0,0,1698.5139255044005,11333.939537184746,15036.623323805343,18483.739045758604,1,1
9696,2017-08-24,apartment,-34.6227230623,-58.392163920600005,San Cristobal,34.0,32.0,Capital Federal,0,1,0,0,0,0,2584.066747388323,8436.625812008573,13526.745224082075,16995.206748197936,1,0
9697,2017-08-24,apartment,-34.6335561,-58.423021999999996,Boedo,44.0,44.0,Capital Federal,0,0,0,0,0,0,5600.299914291542,5453.098537392005,10773.095088469427,14204.901453707682,0,0
9698,2017-08-24,house,-34.6006877,-58.5143934,Villa Devoto,279.51181102362204,73.0,Capital Federal,0,0,0,0,1,0,13221.628625793033,8314.879165042812,3359.053512177628,6376.598998705899,0,1
9699,2017-08-24,apartment,-34.6436974,-58.3745269,Barracas,50.0,44.0,Capital Federal,0,0,0,0,0,0,3984.041256827766,8928.48200597444,15324.107398829652,18729.860222311767,0,0
9700,2017-08-24,apartment,-34.595572600000004,-58.3857541,Retiro,45.0,45.0,Capital Federal,0,0,0,0,0,0,1984.162626957625,10835.565737081293,14427.249781094139,17873.90309368118,1,0
9701,2017-08-24,apartment,-34.6436974,-58.3745269,Barracas,50.0,50.0,Capital Federal,0,0,0,0,0,0,3984.041256827766,8928.48200597444,15324.107398829652,18729.860222311767,0,0
9702,2017-08-24,apartment,-34.5667546,-58.492372200000005,Villa Urquiza,36.0,36.0,Capital Federal,0,0,0,0,0,0,12089.233886263715,11167.491651060745,7566.116502931971,10115.70119894153,0,0
9703,2017-08-24,apartment,-34.6248031243,-58.452103128599994,Caballito,150.0,140.0,Capital Federal,0,0,0,0,0,0,7719.575558570763,4738.944382595834,8043.886332667225,11506.950767008888,1,0
9704,2017-08-24,apartment,-34.6460844,-58.457214799999996,Flores,65.0,61.0,Capital Federal,0,0,0,0,0,0,9012.934782132686,2365.2931797685847,8016.786386454017,11298.043494371126,1,0
9705,2017-08-24,apartment,-34.5707256,-58.4826677,Villa Urquiza,33.0,30.0,Capital Federal,0,0,0,0,0,0,11099.236480322794,10589.686298986266,7778.342510306445,10561.617966033402,1,1
9706,2017-08-24,apartment,-34.613612100000005,-58.4353209,Caballito,63.0,63.0,Capital Federal,0,0,0,0,0,0,5987.301352259416,6494.273737560503,9625.811219974934,13099.15675391452,1,0
9707,2017-08-24,house,-34.6479624763,-58.96706393979999,El Nacional Club de Campo,200.0,200.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,54810.26625046894,45661.08462580823,39201.0936423335,35726.28931234962,0,0
9708,2017-08-24,apartment,-34.6162551127,-58.3675495423,Puerto Madero,37.0,37.0,Capital Federal,1,0,0,0,0,1,945.7197637391255,10726.869292547015,15795.346342810568,19269.587398714757,0,0
9709,2017-08-24,house,-34.81116467628461,-58.165459837469214,Guillermo Hudson,383.0,383.0,Bs.As. G.B.A. Zona Sur,0,1,0,0,0,0,29349.401583540755,32113.756637889877,40169.604321734616,43050.58323542851,0,0
9710,2017-08-24,house,-34.7023445878,-58.297828109899996,Don Bosco,284.0,143.0,Bs.As. G.B.A. Zona Sur,1,0,0,0,0,0,12408.973173360964,16152.751400417526,23871.893240737143,27045.620571779873,0,1
9711,2017-08-24,house,-34.72476286503278,-58.39720335686722,Remedios de Escalada,303.0,225.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,1,0,13214.995483746497,9298.481509077543,17327.32748202445,19941.36215059736,0,1
9712,2017-08-24,apartment,-34.583315500000005,-58.421263399999994,Palermo,50.0,43.0,Capital Federal,0,0,0,0,0,1,5419.904489499693,10084.9216923577,11701.929921310462,15044.714174808918,1,1
9713,2017-08-24,PH,-34.5889455,-58.4935767,Villa Pueyrredón,150.0,100.0,Capital Federal,0,0,0,0,0,0,11489.28421971914,8787.808027809522,5642.45485225398,8661.955309096988,0,1
9714,2017-08-24,apartment,-34.6223176046,-58.3742204815,San Telmo,78.0,78.0,Capital Federal,0,0,0,0,0,0,1627.1064648009005,9861.908127088938,15169.392126135272,18638.312059499505,1,1
9715,2017-08-24,apartment,-34.598019670846476,-58.43994408280631,Villa Crespo,45.0,45.0,Capital Federal,0,0,0,0,0,0,6476.178637583507,7918.552486953932,9546.467122415062,12958.681376439488,1,0
9716,2017-08-24,apartment,-34.61915804598588,-58.44271093063172,Caballito,74.0,64.0,Capital Federal,0,0,0,0,0,0,6745.746550798626,5640.929210160339,8906.651840680654,12380.829667577647,1,0
9717,2017-08-24,apartment,-34.5900008,-58.48997289999999,Villa Pueyrredón,48.0,42.0,Capital Federal,0,0,0,0,0,0,11143.311481899997,8593.208158926429,5821.264573748871,8905.881495161224,0,1
9718,2017-08-24,apartment,-34.7119894,-58.3901892,Lanús,52.0,52.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,11704.982051138499,8856.636540113943,16943.516923538573,19738.51188487885,0,1
9719,2017-08-24,apartment,-34.92016667443958,-57.957385666267484,La Plata,51.0,49.0,Bs.As. G.B.A. Zona Sur,0,0,1,1,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
9720,2017-08-24,house,-34.742759356510426,-58.39944779521047,Banfield,387.0,359.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,1,0,15221.158022654881,10693.746191596301,18560.634330018256,20965.95384984621,0,1
9721,2017-08-24,apartment,-34.5795688427,-58.4331024375,Palermo,40.0,32.0,Capital Federal,0,0,0,0,0,1,6568.451807582389,10063.294794180008,10879.00824534991,14157.434927672042,1,1
9722,2017-08-24,apartment,-34.571255,-58.481065,Villa Urquiza,61.13272921108742,51.85870158210584,Capital Federal,0,0,0,0,0,0,10941.0515009706,10514.205436972483,7835.155536085122,10650.169590907777,1,1
9723,2017-08-24,apartment,-34.571255,-58.481065,Villa Urquiza,52.0,52.0,Capital Federal,0,0,0,0,0,0,10941.0515009706,10514.205436972483,7835.155536085122,10650.169590907777,1,1
9724,2017-08-24,apartment,-34.565166999999995,-58.434489,Las Cañitas,136.0,136.0,Capital Federal,0,1,0,0,0,0,7572.9543041482175,11556.698370704273,11564.041531993485,14685.448022707707,0,1
9725,2017-08-24,apartment,-34.586192,-58.387248,Recoleta,126.32663531423685,114.92784865816103,Capital Federal,0,0,0,0,0,0,2886.3696751202315,11516.003469136838,14547.737720301793,17958.329003592065,0,0
9726,2017-08-24,apartment,-34.559354,-58.443982,Belgrano,79.0,79.0,Capital Federal,0,0,0,0,0,0,8655.85974319726,11987.813575585931,11240.54067710216,14232.034871761853,0,1
9727,2017-08-24,apartment,-34.56409277210069,-58.45227881302654,Belgrano,52.0,44.0,Capital Federal,0,0,0,0,0,0,8962.315186979402,11346.060135079371,10317.812496795594,13309.60098115628,1,1
9728,2017-08-24,house,-34.75934216150211,-58.40750688438385,Lomas de Zamora,243.156,110.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,17171.29518075022,11866.6495187265,19464.82196567111,21633.162033758374,0,0
9729,2017-08-24,apartment,-34.77385767352291,-58.39296755185766,Temperley,27.0,27.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,18561.383926388186,13922.861701639104,21555.771128105604,23711.479018361788,0,1
9730,2017-08-24,house,-34.70323206508765,-58.39467804109406,Lanús,259.8807339449541,170.61611374407582,Bs.As. G.B.A. Zona Sur,0,1,0,0,0,0,10820.954436802394,7970.959172890681,16048.065744127924,18912.1669008896,0,1
9731,2017-08-24,apartment,-34.614438,-58.375972999999995,San Telmo,43.0,43.0,Capital Federal,0,0,1,0,0,0,880.8866212868506,10181.027996010414,15035.60764424291,18510.519315600843,1,0
9732,2017-08-24,apartment,-34.573876,-58.48358100000001,Villa Urquiza,294.0,262.0,Capital Federal,0,1,0,0,0,1,11051.231239483353,10252.833519158392,7465.049388657127,10297.190501392097,1,1
9733,2017-08-24,apartment,-34.615226,-58.366986,Puerto Madero,45.0,40.0,Capital Federal,0,1,1,0,0,1,852.6918910770578,10829.716448587951,15852.31953862838,19326.949183108136,0,0
9734,2017-08-24,apartment,-34.570482,-58.434429,Palermo,55.0,55.0,Capital Federal,1,1,0,0,0,1,7210.417062796219,10990.008355024322,11253.92762200899,14434.429088765193,1,1
9735,2017-08-24,apartment,-34.5926272,-58.3788196,Capital Federal,189.0,171.0,Capital Federal,0,1,0,1,0,0,1886.2273160767504,11515.967790669925,15117.636254206067,18558.80523216346,1,1
9736,2017-08-24,apartment,-34.598765,-58.402714,Barrio Norte,109.0,107.0,Capital Federal,0,0,0,0,0,0,3144.805825579471,9535.032214429193,12834.290227524847,16282.372798396222,1,0
9737,2017-08-24,apartment,-34.649606,-58.616012,Morón,34.0,34.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,22964.460472237668,13607.265201150134,7595.10837620143,4482.85851976048,0,0
9738,2017-08-24,apartment,-34.609047,-58.444517000000005,Caballito,34.0,34.0,Capital Federal,0,0,0,0,0,0,6798.384281343274,6622.34294305346,8859.583894618578,12321.443149866736,0,0
9739,2017-08-24,house,-34.629115999999996,-58.563945,Villa Sarmiento,164.0,164.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,17884.562765013143,9611.256852430402,2323.6142304857235,1372.5440068512419,0,0
9740,2017-08-24,apartment,-34.60563560071361,-58.38900900065904,San Nicolás,73.0,73.0,Capital Federal,0,0,0,0,0,0,1736.0959487232556,9843.114965824103,13941.847012369619,17410.378128794146,1,0
9741,2017-08-24,apartment,-34.576479,-58.41194599999999,Palermo,288.0,251.0,Capital Federal,0,0,0,0,0,0,5186.688391773343,11146.806271822017,12782.890097009973,16095.930802006516,0,0
9742,2017-08-24,house,-34.600486,-58.51856899999999,Villa Devoto,86.0,75.0,Capital Federal,0,0,0,0,0,0,13604.64727327534,8533.193603823654,3122.664948397904,6040.466962019242,0,1
9743,2017-08-24,apartment,-34.585171,-58.42355500000001,Palermo,48.0,45.0,Capital Federal,0,1,0,0,0,1,5503.170611693422,9808.962335415896,11430.901345319933,14782.533115079987,0,1
9744,2017-08-24,apartment,-34.591566,-58.399501,Recoleta,92.0,86.0,Capital Federal,0,0,0,0,0,0,3244.422486448818,10345.532629096964,13306.373246901016,16729.206338446143,1,0
9745,2017-08-24,apartment,-34.591318,-58.39947900000001,Recoleta,89.0,89.0,Capital Federal,0,0,0,0,0,0,3258.4513568918833,10368.625391806981,13315.470035490327,16737.240768110616,1,0
9746,2017-08-24,apartment,-34.626075,-58.377764,San Telmo,64.0,64.0,Capital Federal,0,0,1,0,0,0,2118.4912363803096,9378.017698290441,14850.364856686821,18313.011245443526,1,1
9747,2017-08-24,apartment,-34.631442,-58.385725,Constitución,80.0,60.0,Capital Federal,0,0,0,0,0,0,2961.140730963528,8457.457722886125,14151.41223441326,17600.157972806206,1,1
9748,2017-08-24,apartment,-34.620734999999996,-58.40756,San Cristobal,30.0,28.0,Capital Federal,0,0,0,0,0,0,3693.3333638738536,7456.949682592164,12118.744609960693,15590.257491438173,1,0
9749,2017-08-24,house,-34.634755,-58.395176,Parque Patricios,306.0,306.0,Capital Federal,0,0,0,0,1,0,3744.0001155672007,7518.884067860559,13321.378939462975,16756.871156194626,1,0
9750,2017-08-24,house,-34.598614000000005,-58.431247,Villa Crespo,243.0,195.0,Capital Federal,0,0,0,0,0,0,5680.765811378832,8155.913351294841,10295.301898826694,13721.453271635593,1,0
9751,2017-08-24,apartment,-34.655366129648435,-58.61462639965246,Morón,206.0,206.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,22977.73004857833,13413.645409161962,7760.481784424609,4819.595792173855,0,0
9752,2017-08-24,apartment,-34.56321,-58.45085699999999,Belgrano,140.0,130.0,Capital Federal,0,1,0,0,0,0,8908.13838571823,11461.075019258427,10480.84817497618,13471.625447977025,1,1
9753,2017-08-24,apartment,-34.625739,-58.433275,Caballito,70.0,70.0,Capital Federal,0,0,0,0,0,0,6093.821069743985,5448.115288601827,9770.09855205543,13231.239564817568,1,0
9754,2017-08-24,apartment,-34.599058,-58.497718000000006,Villa del Parque,91.0,86.0,Capital Federal,0,0,0,1,0,1,11712.249666937836,7828.501226120081,4653.95450880022,7855.528094025066,0,1
9755,2017-08-24,apartment,-34.578161,-58.438536,Palermo,48.0,48.0,Capital Federal,1,0,0,0,0,0,7080.661239403075,10064.780532927834,10506.397707171263,13750.822155374903,1,1
9756,2017-08-24,apartment,-34.588333,-58.41914499999999,Palermo,68.0,60.0,Capital Federal,0,0,0,1,0,0,4983.895402457984,9672.745331982747,11689.374119779186,15071.106668695198,1,0
9757,2017-08-24,apartment,-34.573237,-58.481018999999996,Villa Urquiza,86.0,71.0,Capital Federal,0,0,0,0,0,0,10856.422374510832,10294.589360387663,7679.531225777899,10532.820168899647,1,1
9758,2017-08-24,apartment,-34.623779,-58.418856000000005,Boedo,35.0,35.0,Capital Federal,0,0,0,0,1,1,4779.110682576509,6473.092879564425,11084.146636415215,14550.7099902234,1,0
9759,2017-08-24,apartment,-34.626816,-58.424971,Monserrat,58.0,50.0,Capital Federal,0,0,0,0,0,0,5424.795257198761,5841.706227623229,10534.64327451904,13993.073202504864,1,0
9760,2017-08-24,house,-34.640531599999996,-58.6288394,Castelar,279.9829931972789,190.919795221843,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,23944.099623920698,14925.321081257429,8386.23339555747,5004.754260595639,0,0
9761,2017-08-24,house,-34.8264711386,-58.195605141899996,Ingeniero Juan Allan,300.0,120.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,29077.762750416743,30728.894488908943,38815.70162288735,41551.328766452265,0,0
9762,2017-08-24,apartment,-34.6036449,-58.3805373,San Nicolás,31.0,31.0,Capital Federal,0,0,0,0,0,0,1059.8454460834364,10571.742757860391,14740.741843785898,18207.619698476818,1,0
9763,2017-08-24,apartment,-34.66455588020808,-58.582459219167035,Villa Luzuriaga,54.644067796610166,47.69767441860465,Bs.As. G.B.A. Zona Oeste,0,0,0,1,1,0,20413.071130964203,10425.147836923821,6097.386896758746,4487.538909212287,0,0
9764,2017-08-24,house,-34.8681496,-58.4799517,Esteban Echeverría,392.0503597122302,270.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,30622.59111535127,22601.50234672978,27885.991816496822,28553.532368868247,0,0
9765,2017-08-24,PH,-34.5839949652,-58.492150744499995,Villa Pueyrredón,134.73015873015873,88.60317460317461,Capital Federal,0,0,0,0,0,0,11477.1263364743,9289.328451298734,6112.536592639333,9039.454416109143,0,0
9766,2017-08-24,house,-34.8681496,-58.4799517,Canning,415.0431654676259,270.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,30622.59111535127,22601.50234672978,27885.991816496822,28553.532368868247,0,0
9767,2017-08-24,apartment,-34.8482078,-58.5287299,Monte Grande,200.0,200.0,Bs.As. G.B.A. Zona Sur,0,1,0,0,0,0,30391.412618569306,21089.399055144477,25144.22124862107,25298.922111381857,0,0
9768,2017-08-24,apartment,-34.6903486,-58.397326,Lanús Oeste,50.0,50.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,9483.580671148262,7089.107689466025,15081.602325283793,18071.164611219985,0,0
9769,2017-08-24,apartment,-34.888525841799996,-58.5066050082,Canning,76.0,76.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,33597.90095938264,25086.64693456282,29764.842088782138,30095.18254362703,0,0
9770,2017-08-24,house,-34.888525841799996,-58.5066050082,Canning,415.0431654676259,76.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,33597.90095938264,25086.64693456282,29764.842088782138,30095.18254362703,0,0
9771,2017-08-24,house,-34.888525841799996,-58.5066050082,Ezeiza,367.43703703703704,76.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,33597.90095938264,25086.64693456282,29764.842088782138,30095.18254362703,0,0
9772,2017-08-24,house,-34.888525841799996,-58.5066050082,Ezeiza,367.43703703703704,76.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,33597.90095938264,25086.64693456282,29764.842088782138,30095.18254362703,0,0
9773,2017-08-24,house,-34.9393904,-58.4763649,Canning,120.0,80.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,38113.517490834805,30511.11935398279,35742.134431146544,36246.77284525828,0,0
9774,2017-08-24,house,-34.6648161,-58.7070343,San Antonio De Padua,295.9810126582278,166.5897435897436,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,31463.912856010644,21823.535420130305,16007.009223178607,12653.59599161642,0,0
9775,2017-08-24,house,-34.9393904,-58.4763649,Barrio Cerrado Malibú,120.0,80.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,38113.517490834805,30511.11935398279,35742.134431146544,36246.77284525828,0,0
9776,2017-08-24,apartment,-34.6427936,-58.511766099999996,Liniers,41.0,36.0,Capital Federal,0,0,0,0,0,0,13516.5477686183,4676.773577523054,3435.423724443187,6381.357352641435,0,0
9777,2017-08-24,apartment,-34.615312,-58.46409250000001,Flores,53.0,46.0,Capital Federal,0,0,0,0,0,0,8627.388835404357,5564.941465068647,6986.4802016914255,10458.877124101742,0,0
9778,2017-08-24,house,-34.6458753,-58.517442700000004,Liniers,244.2528735632184,180.0,Capital Federal,0,1,0,0,1,0,14113.438305391675,4965.956812296155,3326.981820033814,6019.11477125725,0,0
9779,2017-08-24,house,-34.8813046,-58.49142320000001,Esteban Echeverría,392.0503597122302,244.56,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,32352.49282467526,24131.707933493275,29144.42111437037,29650.380256984703,0,0
9780,2017-08-24,apartment,-34.630387,-58.4937632,Floresta,54.0,51.0,Capital Federal,0,0,0,0,0,0,11574.865873087538,4509.471840144561,4318.411951815163,7721.630865535022,0,0
9781,2017-08-24,PH,-34.6350101,-58.5851201,Villa Sarmiento,110.6896551724138,81.89285714285714,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,19895.610517728663,11186.421584987138,4369.807244887328,1357.281546058733,0,0
9782,2017-08-24,apartment,-34.65269489999999,-58.62816329999999,Morón,43.0,40.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,24123.022453131474,14673.986267593862,8752.902722668143,5581.903107760573,0,0
9783,2017-08-24,house,-34.623346500000004,-58.8836481,General Rodríguez,600.4845360824743,254.70212765957447,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,1,47031.99733875528,38277.394544244635,31467.17536773921,27999.208422469084,0,0
9784,2017-08-24,house,-34.874153,-57.883674,Bs.As. G.B.A. Zona Sur,913.9,179.8,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,53432.804105896284,58282.289817223165,66203.16153302795,69264.46066374004,0,0
9785,2017-08-24,apartment,-34.5736597166,-58.5102824774,Villa Pueyrredón,62.0,60.0,Capital Federal,0,0,0,0,0,0,13380.659016078253,10877.6984287444,6060.987798646141,8371.943321316761,0,0
9786,2017-08-24,apartment,-34.6757471,-58.759083600000004,Merlo,325.0,60.0,Bs.As. G.B.A. Zona Oeste,0,1,0,0,0,0,36373.639278168885,26610.114700337974,20917.6328977342,17546.27552280472,0,0
9787,2017-08-24,house,-34.6879152,-58.7246046,Merlo,350.0,245.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,1,0,33622.47164756729,23563.773693948948,18406.283986772665,15178.947470236017,0,0
9788,2017-08-24,house,-34.7045603,-58.70905379999999,Merlo,350.0,100.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,32807.51089077805,22434.4186852357,17974.949073833057,14958.573737328566,0,0
9789,2017-08-24,PH,-34.6915136,-58.5594803,San Justo,95.0,95.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,19647.2894109332,8820.79737031622,7897.098233829679,7652.09302253537,0,0
9790,2017-08-24,apartment,-34.608328,-58.50934300000001,Villa Devoto,76.0,71.0,Capital Federal,0,0,0,0,0,0,12733.195489395837,7347.775690602223,3206.118889485054,6517.531979379162,0,1
9791,2017-08-24,PH,-34.599744,-58.552049,Santos Lugares,164.0,100.0,Bs.As. G.B.A. Zona Oeste,0,1,0,0,1,0,16669.959369437976,10558.373510202899,2751.545059161324,3616.962030499038,0,0
9792,2017-08-24,apartment,-34.649389,-58.607769,Morón,32.0,32.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,22220.87984724535,12862.774383470114,6899.243275167386,3905.4735619042895,0,0
9793,2017-08-24,apartment,-34.592785,-58.402182999999994,Recoleta,75.0,75.0,Capital Federal,0,1,0,0,0,0,3379.6072348801963,10088.79672642657,13034.24203508702,16460.023340408254,1,0
9794,2017-08-24,apartment,-34.607027,-58.559403,Caseros,34.0,30.0,Bs.As. G.B.A. Zona Oeste,0,1,0,0,0,0,17317.298516936236,10539.249082793518,2469.097496074014,2563.6455154016317,0,1
9795,2017-08-24,apartment,-34.607027,-58.559403,Caseros,34.0,30.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,17317.298516936236,10539.249082793518,2469.097496074014,2563.6455154016317,0,1
9796,2017-08-24,apartment,-34.608416,-58.453208999999994,Caballito,36.0,36.0,Capital Federal,0,0,0,0,0,0,7593.483872370622,6470.98794467237,8089.323707327983,11544.519221450113,0,0
9797,2017-08-24,house,-34.852571000000005,-58.380621999999995,Longchamps,1000.0,1000.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,27218.06548695114,22339.000970407444,29460.025434561216,31132.68719835755,0,0
9798,2017-08-24,apartment,-34.5688878165,-58.488390923900006,Villa Urquiza,43.0,29.0,Capital Federal,0,0,0,0,0,0,11661.92551059053,10867.946043020467,7594.288933788785,10255.521514396456,1,1
9799,2017-08-24,apartment,-34.6413492,-58.371294799999994,Barracas,76.51347305389221,66.11544461778472,Capital Federal,0,0,0,0,0,0,3704.947636138722,9285.158580976715,15579.134110769897,18996.34848685016,0,0
9800,2017-08-24,apartment,-34.607056,-58.559575,Caseros,42.0,42.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,17333.023032903304,10549.699508110494,2478.2777919837486,2550.885724750783,0,1
9801,2017-08-24,house,-34.64203,-58.667828,Ituzaingó,375.0,136.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,27499.888225734816,18419.89971816214,11910.563843565245,8470.895910562718,0,0
9802,2017-08-24,house,-34.7765367,-58.4047714,Jose Marmol,80.0,70.0,Bs.As. G.B.A. Zona Sur,0,1,0,0,1,0,19006.72231390379,13689.026347020097,21140.57172043702,23170.872613513475,0,1
9803,2017-08-24,apartment,-34.625351,-58.427696,Caballito,46.0,42.0,Capital Federal,0,0,0,0,0,0,5597.84447281304,5798.120717726666,10279.015260003254,13741.56447494909,1,0
9804,2017-08-24,apartment,-34.63306379928028,-58.49060722902003,Floresta,110.0,102.0,Capital Federal,0,0,0,0,0,0,11361.88923945138,4106.870913290387,4668.250611027938,8039.608654403627,0,0
9805,2017-08-24,apartment,-34.584294,-58.436468999999995,Palermo,72.0,65.0,Capital Federal,0,0,1,0,0,0,6612.840415551649,9467.123063758072,10376.989579703759,13688.765082613643,0,0
9806,2017-08-24,apartment,-34.6700747,-58.5324752,Lomas del Mirador,67.35384615384615,57.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,16370.585079705643,5876.219321660953,5350.1484649024005,6559.362783429676,0,0
9807,2017-08-24,apartment,-34.616931,-58.405614,Balvanera,38.0,25.0,Capital Federal,0,0,0,0,1,0,3382.588282603912,7873.556560424683,12310.707510539673,15785.320154167828,1,0
9808,2017-08-24,house,-34.59153,-58.380145999999996,Barrio Norte,76.0,76.0,Capital Federal,0,0,0,0,0,0,2048.5438438395913,11516.288000861581,15026.651430728587,18463.497869875548,1,1
9809,2017-08-24,apartment,-34.611621,-58.411099,Balvanera,79.0,69.0,Capital Federal,0,0,0,1,0,0,3758.5874684418877,7947.2405706753625,11854.543206893706,15327.848160944346,1,0
